id_tormento,id_alma,tipo_tormento,nivel_intensidad,duracion_horas,responsable_demonio,resultado_final
7262,3106,Laberinto sin salida,4.0,699,72,Transferida
7263,8217,Grito eterno,10.0,926,429,Reincidente
7264,518,Baño de lava,4.0,442,424,Sobrevive
7265,7406,Grito eterno,10.0,20,215,Desintegrada
7266,5484,Grito eterno,6.0,763,45,Reincidente
7267,9589,Loop de reuniones,9.0,571,380,Reincidente
7268,7114,Cámara de hielo,3.0,495,405,Sobrevive
7269,220,Loop de reuniones,1.0,657,22,Reincidente
7270,1014,Cámara de hielo,2.0,600,60,Reincidente
7271,3519,Laberinto sin salida,10.0,788,246,Reincidente
7272,4529,Baño de lava,4.0,295,275,Reincidente
7273,3995,Baño de lava,9.0,604,247,Sobrevive
7274,8476,Loop de reuniones,9.0,492,457,Desintegrada
7275,583,Laberinto sin salida,3.0,43,194,Desintegrada
7276,4007,Cámara de hielo,10.0,695,437,Sobrevive
7277,6604,Cámara de hielo,10.0,495,302,Sobrevive
7278,1540,Cámara de hielo,9.0,94,441,Sobrevive
7279,9482,Baño de lava,5.0,684,326,Reincidente
7280,2117,Loop de reuniones,9.0,663,251,Transferida
7281,5113,Loop de reuniones,4.0,740,223,Reincidente
7282,3105,Laberinto sin salida,10.0,412,456,Transferida
7283,1107,Baño de lava,9.0,259,265,Sobrevive
7284,40,Laberinto sin salida,9.0,2,230,Desintegrada
7285,7341,Laberinto sin salida,1.0,405,420,Reincidente
7286,7423,Cámara de hielo,5.0,625,30,Reincidente
7287,3258,Cámara de hielo,2.0,335,334,Transferida
7288,100,Laberinto sin salida,1.0,303,359,Sobrevive
7289,7337,Loop de reuniones,3.0,261,353,Transferida
7290,981,Grito eterno,3.0,479,63,Desintegrada
7291,1579,Baño de lava,1.0,970,397,Desintegrada
7292,4744,Grito eterno,2.0,15,74,Sobrevive
7293,7824,Grito eterno,7.0,783,70,Reincidente
7294,5495,Baño de lava,5.0,211,308,Transferida
7295,3730,Baño de lava,4.0,449,9999,Desintegrada
7296,556,Laberinto sin salida,6.0,719,188,Sobrevive
7297,8565,Baño de lava,6.0,857,181,Desintegrada
7298,6271,Cámara de hielo,10.0,294,428,Transferida
7299,5274,Laberinto sin salida,1.0,512,41,Reincidente
7300,4905,Laberinto sin salida,5.0,199,305,Transferida
7301,8837,Grito eterno,7.0,321,272,Transferida
7302,6812,Laberinto sin salida,2.0,409,277,Sobrevive
7303,1979,Laberinto sin salida,9.0,435,281,Reincidente
7304,1529,Baño de lava,2.0,566,43,Desintegrada
7305,1129,Cámara de hielo,8.0,976,400,Sobrevive
7306,5470,Loop de reuniones,2.0,247,286,Reincidente
7307,8923,Grito eterno,10.0,432,373,Desintegrada
7308,3966,Laberinto sin salida,5.0,226,45,???
7309,4008,Grito eterno,8.0,545,211,Sobrevive
7310,4924,Cámara de hielo,10.0,973,296,Desintegrada
7311,2062,Grito eterno,8.0,198,330,Reincidente
7312,5093,Laberinto sin salida,8.0,199,195,Sobrevive
7313,3614,Baño de lava,9.0,599,369,Sobrevive
7314,24,Grito eterno,10.0,867,403,Transferida
7315,880,Laberinto sin salida,4.0,441,176,Reincidente
7316,1181,Grito eterno,9.0,617,332,Transferida
7317,2469,Laberinto sin salida,7.0,317,468,Transferida
7318,8402,Baño de lava,,807,295,Transferida
7319,1522,Loop de reuniones,5.0,814,187,Sobrevive
7320,8482,Loop de reuniones,8.0,724,244,Desintegrada
7321,3371,Cámara de hielo,10.0,567,99,Sobrevive
7322,6744,Laberinto sin salida,1.0,398,249,Desintegrada
7323,5574,Cámara de hielo,1.0,372,96,Transferida
7324,303,Baño de lava,4.0,828,334,Desintegrada
7325,7260,Baño de lava,3.0,868,259,Reincidente
7326,5630,Grito eterno,5.0,285,2,Reincidente
7327,8349,Grito eterno,4.0,60,348,Desintegrada
7328,209,Loop de reuniones,9.0,900,58,Reincidente
7329,5116,Loop de reuniones,6.0,284,322,Desintegrada
7330,4966,Loop de reuniones,2.0,570,136,Sobrevive
7331,1896,Baño de lava,4.0,703,60,Desintegrada
7332,1176,Baño de lava,3.0,314,416,Sobrevive
7333,2030,Grito eterno,3.0,277,85,Reincidente
7334,937,Baño de lava,10.0,714,76,Desintegrada
7335,3767,Baño de lava,1.0,557,175,Desintegrada
7336,1435,Baño de lava,4.0,192,184,Transferida
7337,7008,Grito eterno,10.0,837,323,Transferida
7338,2132,Grito eterno,3.0,499,454,Reincidente
7339,7369,Baño de lava,1.0,542,499,Desintegrada
7340,9830,Laberinto sin salida,3.0,947,93,Reincidente
7341,9223,Cámara de hielo,,500,394,Reincidente
7342,1811,Laberinto sin salida,5.0,896,87,Transferida
7343,6171,Grito eterno,5.0,551,485,Desintegrada
7344,9814,Loop de reuniones,7.0,977,404,Desintegrada
7345,8372,Grito eterno,4.0,489,305,Transferida
7346,3224,Loop de reuniones,8.0,730,53,Desintegrada
7347,5639,Grito eterno,9.0,443,368,Transferida
7348,4351,Baño de lava,3.0,358,379,Sobrevive
7349,5454,Baño de lava,10.0,689,382,Reincidente
7350,8055,Grito eterno,10.0,520,285,Sobrevive
7351,4061,Baño de lava,7.0,592,92,Sobrevive
7352,4947,Cámara de hielo,10.0,543,75,Transferida
7353,3667,Grito eterno,4.0,839,261,Reincidente
7354,527,Loop de reuniones,7.0,400,464,Transferida
7355,867,Cámara de hielo,8.0,649,400,Sobrevive
7356,7665,Baño de lava,7.0,452,183,Desintegrada
7357,5551,Grito eterno,7.0,857,232,Transferida
7358,8163,Baño de lava,7.0,666,394,Desintegrada
7359,3030,Grito eterno,10.0,415,451,Desintegrada
7360,2137,Cámara de hielo,10.0,448,323,Transferida
7361,2154,Cámara de hielo,1.0,613,335,Transferida
7362,6114,Loop de reuniones,4.0,255,362,Transferida
7363,7935,Grito eterno,6.0,821,180,Desintegrada
7364,4601,Cámara de hielo,6.0,590,352,Sobrevive
7365,9440,Baño de lava,5.0,298,70,Sobrevive
7366,6466,Cámara de hielo,7.0,921,250,Transferida
7367,256,Loop de reuniones,6.0,314,83,Transferida
7368,5028,Loop de reuniones,8.0,786,89,Transferida
7369,3767,Baño de lava,4.0,515,462,Transferida
7370,681,Laberinto sin salida,5.0,58,384,Sobrevive
7371,3123,Laberinto sin salida,2.0,278,388,Transferida
7372,6214,Baño de lava,4.0,495,259,Desintegrada
7373,965,Loop de reuniones,2.0,758,341,Transferida
7374,5939,Loop de reuniones,8.0,807,25,Transferida
7375,5757,Grito eterno,6.0,761,375,Transferida
7376,8405,Baño de lava,6.0,999,246,Transferida
7377,8638,Baño de lava,3.0,492,202,Sobrevive
7378,4300,Cámara de hielo,3.0,281,347,Desintegrada
7379,4561,Cámara de hielo,5.0,201,337,Desintegrada
7380,7477,Cámara de hielo,7.0,19,9999,Reincidente
7381,835,Loop de reuniones,7.0,394,9,Reincidente
7382,3829,Cámara de hielo,10.0,10,454,Reincidente
7383,9374,Cámara de hielo,4.0,748,419,Transferida
7384,325,Laberinto sin salida,4.0,623,206,Reincidente
7385,1399,Baño de lava,5.0,548,228,Desintegrada
7386,9197,Baño de lava,10.0,705,133,Reincidente
7387,3277,Laberinto sin salida,6.0,839,147,Transferida
7388,3597,Loop de reuniones,2.0,795,458,Desintegrada
7389,4704,Laberinto sin salida,2.0,92,91,Sobrevive
7390,6433,Laberinto sin salida,6.0,975,423,Reincidente
7391,6489,Grito eterno,6.0,374,136,Sobrevive
7392,4324,Baño de lava,7.0,777,138,Sobrevive
7393,6145,Baño de lava,4.0,410,91,Sobrevive
7394,6199,Baño de lava,6.0,193,433,Sobrevive
7395,110,Laberinto sin salida,1.0,819,443,Reincidente
7396,7515,Loop de reuniones,1.0,707,403,Desintegrada
7397,7339,Cámara de hielo,5.0,892,239,Desintegrada
7398,2799,Grito eterno,7.0,239,65,Transferida
7399,3285,Laberinto sin salida,10.0,785,155,Desintegrada
7400,8863,Cámara de hielo,3.0,315,377,Transferida
7401,8232,Grito eterno,6.0,115,359,Sobrevive
7402,9734,Baño de lava,6.0,84,341,Desintegrada
7403,1249,Grito eterno,1.0,976,418,Desintegrada
7404,7077,Grito eterno,1.0,555,133,Transferida
7405,4985,Laberinto sin salida,9.0,50,139,Reincidente
7406,3735,Baño de lava,4.0,204,414,Sobrevive
7407,3742,Baño de lava,10.0,645,483,Sobrevive
7408,2573,Grito eterno,9.0,61,82,Desintegrada
7409,8759,Baño de lava,4.0,180,74,Reincidente
7410,5141,Grito eterno,2.0,307,158,Desintegrada
7411,8557,Loop de reuniones,6.0,77,131,Reincidente
7412,2981,Laberinto sin salida,6.0,164,135,Reincidente
7413,3536,Laberinto sin salida,10.0,60,209,Sobrevive
7414,2086,Baño de lava,7.0,139,118,Reincidente
7415,8733,Laberinto sin salida,8.0,917,244,Sobrevive
7416,7723,Cámara de hielo,2.0,700,97,Reincidente
7417,7672,Cámara de hielo,3.0,546,68,???
7418,7741,Baño de lava,10.0,88,103,Sobrevive
7419,9995,Baño de lava,6.0,567,408,Reincidente
7420,1957,Laberinto sin salida,7.0,213,437,Desintegrada
7421,9134,Baño de lava,2.0,750,499,Reincidente
7422,7089,Loop de reuniones,2.0,198,464,Reincidente
7423,6198,Cámara de hielo,6.0,154,441,Desintegrada
7424,9301,Baño de lava,10.0,458,133,Sobrevive
7425,1869,Laberinto sin salida,2.0,564,329,Reincidente
7426,8380,Grito eterno,5.0,109,176,Sobrevive
7427,8939,Baño de lava,2.0,543,427,Sobrevive
7428,1862,Cámara de hielo,4.0,37,56,Transferida
7429,8040,Laberinto sin salida,1.0,23,214,Reincidente
7430,5657,Laberinto sin salida,4.0,788,411,Sobrevive
7431,217,Baño de lava,2.0,299,25,Reincidente
7432,2645,Laberinto sin salida,5.0,579,278,Transferida
7433,4570,Baño de lava,7.0,314,351,Reincidente
7434,1680,Baño de lava,2.0,696,387,Transferida
7435,1133,Loop de reuniones,4.0,284,27,Transferida
7436,2587,Loop de reuniones,8.0,459,197,Desintegrada
7437,751,Grito eterno,2.0,687,182,Sobrevive
7438,535,Baño de lava,7.0,734,179,Reincidente
7439,8196,Cámara de hielo,3.0,908,420,Sobrevive
7440,4153,Cámara de hielo,9.0,667,401,Reincidente
7441,5219,Loop de reuniones,6.0,131,151,Reincidente
7442,1029,Grito eterno,3.0,169,391,Sobrevive
7443,3207,Cámara de hielo,10.0,518,63,Transferida
7444,1585,Cámara de hielo,8.0,598,25,Desintegrada
7445,2483,Laberinto sin salida,8.0,921,14,Reincidente
7446,6867,Grito eterno,7.0,868,374,Reincidente
7447,1670,Grito eterno,,44,251,Transferida
7448,1132,Grito eterno,2.0,940,296,Sobrevive
7449,3475,Loop de reuniones,10.0,631,484,Transferida
7450,8121,Laberinto sin salida,7.0,986,7,Transferida
7451,8237,Loop de reuniones,8.0,505,60,Reincidente
7452,5786,Baño de lava,6.0,713,462,Transferida
7453,3911,Cámara de hielo,10.0,62,180,Sobrevive
7454,332,Laberinto sin salida,1.0,969,131,Reincidente
7455,6588,Baño de lava,7.0,932,342,Reincidente
7456,1969,Laberinto sin salida,6.0,349,476,Reincidente
7457,2093,Cámara de hielo,8.0,577,94,Reincidente
7458,9835,Cámara de hielo,5.0,631,247,Reincidente
7459,2898,Laberinto sin salida,6.0,96,486,Transferida
7460,6513,Baño de lava,2.0,48,133,Sobrevive
7461,4061,Laberinto sin salida,5.0,339,170,Reincidente
7462,6940,Cámara de hielo,1.0,953,392,Desintegrada
7463,9763,Laberinto sin salida,7.0,193,184,Sobrevive
7464,6628,Grito eterno,4.0,804,110,Sobrevive
7465,1325,Grito eterno,5.0,495,205,Sobrevive
7466,6038,Grito eterno,10.0,253,485,Desintegrada
7467,8404,Grito eterno,9.0,680,105,Desintegrada
7468,9502,Cámara de hielo,8.0,850,242,Transferida
7469,1204,Loop de reuniones,6.0,458,365,Transferida
7470,8018,Grito eterno,5.0,778,49,Sobrevive
7471,1314,Grito eterno,8.0,784,281,Transferida
7472,4127,Loop de reuniones,5.0,632,358,Desintegrada
7473,4802,Loop de reuniones,2.0,486,474,Sobrevive
7474,4285,Loop de reuniones,1.0,640,306,Transferida
7475,3351,Grito eterno,4.0,166,349,Reincidente
7476,4990,Baño de lava,10.0,557,119,Sobrevive
7477,2705,Cámara de hielo,6.0,601,473,???
7478,6486,Baño de lava,3.0,300,11,Sobrevive
7479,2775,Baño de lava,5.0,820,368,Reincidente
7480,3743,Cámara de hielo,7.0,26,262,Transferida
7481,5374,Loop de reuniones,10.0,592,197,Reincidente
7482,193,Laberinto sin salida,7.0,168,223,Transferida
7483,8989,Grito eterno,7.0,734,110,Desintegrada
7484,2628,Baño de lava,7.0,606,88,Desintegrada
7485,9352,Baño de lava,7.0,672,316,Sobrevive
7486,9003,Grito eterno,2.0,790,424,Desintegrada
7487,5784,Cámara de hielo,6.0,796,350,Transferida
7488,3725,Cámara de hielo,9.0,311,372,???
7489,5855,Cámara de hielo,5.0,252,330,Sobrevive
7490,9567,Baño de lava,5.0,1000,348,Sobrevive
7491,5678,Laberinto sin salida,8.0,147,12,Desintegrada
7492,8872,Cámara de hielo,6.0,886,377,???
7493,324,Laberinto sin salida,5.0,476,257,Transferida
7494,3965,Cámara de hielo,8.0,588,52,Reincidente
7495,1412,Cámara de hielo,9.0,248,266,Reincidente
7496,3100,Grito eterno,8.0,294,286,Transferida
7497,9335,Baño de lava,8.0,60,398,Reincidente
7498,1329,Loop de reuniones,5.0,368,188,Sobrevive
7499,9971,Laberinto sin salida,,372,137,Desintegrada
7500,17,Laberinto sin salida,2.0,865,302,Desintegrada
7501,8111,Cámara de hielo,5.0,871,201,Reincidente
7502,7539,Grito eterno,9.0,475,317,Sobrevive
7503,8675,Cámara de hielo,5.0,535,82,Reincidente
7504,7185,Grito eterno,2.0,653,489,Reincidente
7505,7821,Grito eterno,8.0,899,366,Sobrevive
7506,6408,Laberinto sin salida,6.0,257,410,Transferida
7507,4141,Laberinto sin salida,6.0,774,336,Transferida
7508,8528,Cámara de hielo,2.0,577,310,Sobrevive
7509,4729,Laberinto sin salida,2.0,352,391,Reincidente
7510,1126,Loop de reuniones,6.0,44,198,Transferida
7511,4472,Grito eterno,5.0,965,136,Sobrevive
7512,3222,Laberinto sin salida,8.0,606,496,Desintegrada
7513,9461,Laberinto sin salida,1.0,996,44,Desintegrada
7514,918,Laberinto sin salida,7.0,408,473,Transferida
7515,7795,Loop de reuniones,3.0,881,9,Sobrevive
7516,3095,Cámara de hielo,,556,327,Sobrevive
7517,1350,Baño de lava,6.0,254,9,Sobrevive
7518,7775,Cámara de hielo,5.0,190,435,Sobrevive
7519,7764,Loop de reuniones,10.0,208,487,Desintegrada
7520,273,Grito eterno,8.0,901,290,Transferida
7521,3888,Loop de reuniones,5.0,359,60,Desintegrada
7522,3847,Cámara de hielo,10.0,715,209,Sobrevive
7523,4701,Baño de lava,8.0,942,341,Sobrevive
7524,3780,Loop de reuniones,6.0,645,296,Sobrevive
7525,4147,Baño de lava,7.0,901,69,Sobrevive
7526,9459,Cámara de hielo,5.0,242,474,Sobrevive
7527,608,Grito eterno,2.0,413,294,Transferida
7528,6036,Cámara de hielo,1.0,434,179,Transferida
7529,3653,Laberinto sin salida,7.0,109,478,Desintegrada
7530,7249,Loop de reuniones,9.0,436,159,Desintegrada
7531,368,Grito eterno,9.0,443,206,Sobrevive
7532,8632,Laberinto sin salida,6.0,620,229,Sobrevive
7533,1782,Laberinto sin salida,8.0,803,498,Transferida
7534,7842,Cámara de hielo,3.0,625,122,Desintegrada
7535,5891,Cámara de hielo,8.0,770,247,Sobrevive
7536,723,Loop de reuniones,4.0,989,2,Transferida
7537,2540,Laberinto sin salida,9.0,740,49,Reincidente
7538,9861,Cámara de hielo,8.0,733,455,Desintegrada
7539,6585,Loop de reuniones,6.0,568,495,Transferida
7540,8877,Cámara de hielo,2.0,271,478,Desintegrada
7541,3583,Grito eterno,5.0,636,177,Sobrevive
7542,4285,Grito eterno,10.0,869,34,Desintegrada
7543,217,Baño de lava,8.0,37,362,Sobrevive
7544,5365,Baño de lava,3.0,293,288,Desintegrada
7545,5618,Cámara de hielo,5.0,63,343,Reincidente
7546,9239,Laberinto sin salida,1.0,150,22,Reincidente
7547,9159,Baño de lava,8.0,759,23,???
7548,8626,Cámara de hielo,7.0,98,56,Desintegrada
7549,634,Cámara de hielo,2.0,541,473,Transferida
7550,5405,Grito eterno,3.0,855,101,Reincidente
7551,9902,Cámara de hielo,5.0,123,317,Sobrevive
7552,5388,Grito eterno,10.0,454,196,Desintegrada
7553,2980,Laberinto sin salida,7.0,779,261,Reincidente
7554,272,Baño de lava,9.0,756,315,Sobrevive
7555,5962,Loop de reuniones,10.0,983,456,Transferida
7556,9072,Cámara de hielo,3.0,376,281,Sobrevive
7557,5091,Baño de lava,1.0,106,469,Transferida
7558,3407,Grito eterno,2.0,248,345,Reincidente
7559,2471,Baño de lava,7.0,557,429,Reincidente
7560,9051,Loop de reuniones,5.0,844,427,Reincidente
7561,2530,Baño de lava,2.0,224,112,Reincidente
7562,1310,Laberinto sin salida,9.0,348,409,Desintegrada
7563,4001,Baño de lava,3.0,421,462,Sobrevive
7564,196,Grito eterno,2.0,445,108,Transferida
7565,3956,Laberinto sin salida,6.0,787,52,Reincidente
7566,5715,Grito eterno,2.0,135,61,Transferida
7567,1589,Laberinto sin salida,8.0,319,91,Reincidente
7568,4955,Grito eterno,1.0,688,321,Sobrevive
7569,2095,Laberinto sin salida,5.0,980,151,Transferida
7570,2898,Laberinto sin salida,1.0,691,61,Desintegrada
7571,7008,Loop de reuniones,8.0,144,87,Desintegrada
7572,2905,Loop de reuniones,2.0,22,264,Reincidente
7573,5784,Baño de lava,4.0,364,335,Desintegrada
7574,8325,Loop de reuniones,9.0,579,356,Sobrevive
7575,6516,Baño de lava,3.0,541,487,Desintegrada
7576,1079,Grito eterno,9.0,379,209,Sobrevive
7577,7576,Grito eterno,3.0,64,23,Reincidente
7578,2907,Cámara de hielo,1.0,57,433,Sobrevive
7579,1084,Laberinto sin salida,5.0,394,397,Transferida
7580,6962,Laberinto sin salida,9.0,779,301,Sobrevive
7581,4106,Cámara de hielo,3.0,282,353,Transferida
7582,3941,Cámara de hielo,1.0,512,7,Transferida
7583,9342,Laberinto sin salida,1.0,82,136,Desintegrada
7584,5946,Cámara de hielo,10.0,867,117,Sobrevive
7585,4528,Grito eterno,2.0,602,317,Desintegrada
7586,8778,Cámara de hielo,6.0,649,203,Desintegrada
7587,2510,Grito eterno,9.0,449,421,Desintegrada
7588,5755,Laberinto sin salida,7.0,772,427,Reincidente
7589,5259,Baño de lava,4.0,974,370,Desintegrada
7590,2967,Loop de reuniones,5.0,1,370,Sobrevive
7591,8979,Grito eterno,5.0,841,427,Reincidente
7592,4724,Laberinto sin salida,1.0,335,158,Sobrevive
7593,6929,Cámara de hielo,2.0,8,277,Desintegrada
7594,4552,Grito eterno,4.0,748,459,Desintegrada
7595,1341,Baño de lava,2.0,927,9999,Transferida
7596,8367,Laberinto sin salida,4.0,265,306,Sobrevive
7597,2827,Grito eterno,3.0,329,65,Reincidente
7598,9886,Grito eterno,6.0,449,363,Transferida
7599,8588,Baño de lava,8.0,762,54,Desintegrada
7600,7735,Loop de reuniones,8.0,576,131,Sobrevive
7601,3883,Grito eterno,4.0,49,236,Transferida
7602,8399,Cámara de hielo,5.0,110,39,Transferida
7603,6814,Baño de lava,10.0,77,25,Desintegrada
7604,6834,Baño de lava,3.0,848,403,Reincidente
7605,9525,Grito eterno,5.0,696,318,Reincidente
7606,4869,Baño de lava,3.0,3,434,Transferida
7607,6079,Baño de lava,5.0,69,39,Sobrevive
7608,5118,Cámara de hielo,2.0,134,56,Transferida
7609,9950,Grito eterno,6.0,676,9999,Reincidente
7610,2384,Grito eterno,2.0,141,280,Desintegrada
7611,2843,Grito eterno,10.0,716,321,Reincidente
7612,1840,Cámara de hielo,10.0,199,252,Reincidente
7613,71,Baño de lava,8.0,873,42,Desintegrada
7614,7766,Laberinto sin salida,7.0,360,150,Sobrevive
7615,964,Grito eterno,1.0,152,441,???
7616,1061,Grito eterno,9.0,336,253,Reincidente
7617,4535,Baño de lava,2.0,203,33,Sobrevive
7618,3670,Cámara de hielo,6.0,112,23,Reincidente
7619,7700,Baño de lava,4.0,173,393,Reincidente
7620,6622,Loop de reuniones,2.0,115,416,Reincidente
7621,1634,Cámara de hielo,2.0,315,123,Desintegrada
7622,2416,Grito eterno,2.0,599,266,Sobrevive
7623,4637,Grito eterno,10.0,24,254,Desintegrada
7624,5868,Loop de reuniones,1.0,344,192,Sobrevive
7625,1452,Baño de lava,4.0,573,328,Reincidente
7626,1810,Laberinto sin salida,2.0,646,381,Sobrevive
7627,8817,Grito eterno,5.0,680,55,Reincidente
7628,7552,Baño de lava,10.0,949,307,Desintegrada
7629,6973,Laberinto sin salida,10.0,930,149,Desintegrada
7630,8682,Grito eterno,7.0,275,316,Reincidente
7631,166,Loop de reuniones,9.0,81,408,Desintegrada
7632,4449,Cámara de hielo,7.0,392,405,Reincidente
7633,4895,Baño de lava,7.0,162,192,Transferida
7634,8646,Grito eterno,5.0,548,176,Reincidente
7635,8858,Grito eterno,5.0,835,168,Desintegrada
7636,1974,Laberinto sin salida,6.0,863,65,Sobrevive
7637,9112,Loop de reuniones,2.0,109,159,Sobrevive
7638,6642,Grito eterno,,19,496,Desintegrada
7639,7790,Loop de reuniones,1.0,117,396,Desintegrada
7640,7800,Grito eterno,2.0,219,445,Sobrevive
7641,6776,Loop de reuniones,2.0,521,199,Transferida
7642,8548,Grito eterno,2.0,230,206,Transferida
7643,2256,Baño de lava,5.0,564,22,Sobrevive
7644,8579,Loop de reuniones,5.0,920,384,Transferida
7645,678,Grito eterno,2.0,773,325,Transferida
7646,5355,Laberinto sin salida,8.0,382,151,Reincidente
7647,2224,Laberinto sin salida,3.0,534,93,Desintegrada
7648,2615,Cámara de hielo,10.0,188,74,Sobrevive
7649,7024,Laberinto sin salida,2.0,162,182,Sobrevive
7650,6491,Laberinto sin salida,1.0,878,291,Reincidente
7651,4513,Grito eterno,9.0,30,308,Transferida
7652,9945,Loop de reuniones,1.0,767,61,Transferida
7653,6494,Loop de reuniones,1.0,231,240,Transferida
7654,7593,Laberinto sin salida,1.0,265,344,Desintegrada
7655,7335,Laberinto sin salida,2.0,906,8,Sobrevive
7656,5040,Cámara de hielo,8.0,590,163,Transferida
7657,6173,Cámara de hielo,4.0,771,322,Sobrevive
7658,8547,Grito eterno,,932,399,Desintegrada
7659,2306,Grito eterno,10.0,876,400,Transferida
7660,829,Laberinto sin salida,1.0,322,68,Reincidente
7661,7489,Loop de reuniones,2.0,627,249,Sobrevive
7662,1159,Grito eterno,1.0,297,168,Desintegrada
7663,2870,Cámara de hielo,4.0,124,470,Sobrevive
7664,2117,Loop de reuniones,6.0,249,288,Reincidente
7665,9191,Grito eterno,8.0,36,147,Transferida
7666,7914,Loop de reuniones,2.0,288,50,Sobrevive
7667,1689,Loop de reuniones,2.0,529,310,Sobrevive
7668,6147,Baño de lava,9.0,525,468,Transferida
7669,1120,Baño de lava,9.0,870,3,Sobrevive
7670,7417,Loop de reuniones,3.0,821,487,Sobrevive
7671,8904,Grito eterno,8.0,568,377,Reincidente
7672,8125,Grito eterno,6.0,303,450,Transferida
7673,5242,Laberinto sin salida,8.0,889,482,Sobrevive
7674,9299,Grito eterno,5.0,929,471,Sobrevive
7675,7547,Cámara de hielo,5.0,479,358,Sobrevive
7676,9247,Loop de reuniones,9.0,633,394,Desintegrada
7677,2999,Baño de lava,6.0,13,171,Desintegrada
7678,5753,Baño de lava,5.0,262,479,Desintegrada
7679,9736,Cámara de hielo,7.0,563,180,Transferida
7680,6639,Loop de reuniones,2.0,401,163,Transferida
7681,1273,Loop de reuniones,1.0,52,487,Transferida
7682,3523,Cámara de hielo,4.0,398,255,Reincidente
7683,5595,Loop de reuniones,9.0,634,195,Reincidente
7684,7458,Grito eterno,1.0,726,324,Reincidente
7685,8571,Laberinto sin salida,4.0,124,395,Transferida
7686,9075,Laberinto sin salida,6.0,730,467,Transferida
7687,8396,Loop de reuniones,8.0,159,212,Sobrevive
7688,5069,Loop de reuniones,4.0,869,406,Reincidente
7689,3975,Cámara de hielo,5.0,47,47,???
7690,4903,Loop de reuniones,1.0,824,402,Transferida
7691,6443,Baño de lava,6.0,992,372,Desintegrada
7692,72,Baño de lava,6.0,475,311,Desintegrada
7693,2425,Grito eterno,10.0,737,143,Reincidente
7694,406,Cámara de hielo,7.0,974,158,Reincidente
7695,29,Baño de lava,8.0,871,200,Transferida
7696,6023,Loop de reuniones,,380,394,Reincidente
7697,2398,Baño de lava,6.0,305,267,Desintegrada
7698,8546,Baño de lava,9.0,251,490,Sobrevive
7699,9725,Baño de lava,10.0,772,330,Sobrevive
7700,2966,Grito eterno,2.0,913,325,Transferida
7701,2605,Baño de lava,4.0,720,201,Transferida
7702,2317,Baño de lava,6.0,907,144,Transferida
7703,4314,Loop de reuniones,9.0,259,314,Sobrevive
7704,8690,Grito eterno,1.0,331,137,Reincidente
7705,7724,Baño de lava,9.0,763,451,Sobrevive
7706,4624,Grito eterno,9.0,985,247,Sobrevive
7707,3693,Cámara de hielo,7.0,327,278,Sobrevive
7708,2829,Laberinto sin salida,6.0,752,246,Sobrevive
7709,7580,Cámara de hielo,1.0,575,274,Reincidente
7710,7259,Laberinto sin salida,2.0,779,415,Transferida
7711,1453,Baño de lava,6.0,228,233,Reincidente
7712,1220,Laberinto sin salida,6.0,343,264,Reincidente
7713,855,Grito eterno,8.0,904,325,Desintegrada
7714,4019,Laberinto sin salida,1.0,718,158,Reincidente
7715,5395,Laberinto sin salida,10.0,662,218,Sobrevive
7716,9182,Laberinto sin salida,3.0,814,39,Desintegrada
7717,5498,Grito eterno,1.0,877,18,Sobrevive
7718,6988,Cámara de hielo,8.0,907,61,Reincidente
7719,9226,Baño de lava,4.0,273,250,Reincidente
7720,4213,Cámara de hielo,5.0,265,337,Sobrevive
7721,4001,Cámara de hielo,,443,466,Sobrevive
7722,3501,Cámara de hielo,4.0,655,398,Desintegrada
7723,8776,Laberinto sin salida,1.0,656,183,Reincidente
7724,867,Baño de lava,8.0,128,20,Sobrevive
7725,5977,Laberinto sin salida,3.0,51,3,Desintegrada
7726,5805,Grito eterno,4.0,748,230,Transferida
7727,367,Laberinto sin salida,1.0,635,13,Sobrevive
7728,9393,Baño de lava,10.0,83,31,Transferida
7729,2212,Baño de lava,5.0,549,218,Transferida
7730,6854,Grito eterno,5.0,935,293,Desintegrada
7731,2412,Baño de lava,2.0,231,85,Transferida
7732,7879,Laberinto sin salida,4.0,416,188,Sobrevive
7733,7148,Cámara de hielo,2.0,514,329,Sobrevive
7734,1746,Grito eterno,1.0,598,409,Reincidente
7735,24,Baño de lava,5.0,655,276,Transferida
7736,6508,Cámara de hielo,4.0,817,345,Desintegrada
7737,3347,Laberinto sin salida,1.0,293,435,Desintegrada
7738,3599,Grito eterno,8.0,571,200,Transferida
7739,679,Grito eterno,5.0,335,320,Sobrevive
7740,1657,Loop de reuniones,7.0,549,65,Reincidente
7741,4867,Cámara de hielo,8.0,346,336,Sobrevive
7742,971,Cámara de hielo,9.0,99,107,Reincidente
7743,7614,Loop de reuniones,6.0,435,113,Sobrevive
7744,8878,Laberinto sin salida,9.0,906,91,Sobrevive
7745,9425,Laberinto sin salida,10.0,564,464,Sobrevive
7746,1677,Cámara de hielo,1.0,627,25,Desintegrada
7747,1920,Baño de lava,3.0,567,370,Sobrevive
7748,5701,Baño de lava,7.0,147,190,Desintegrada
7749,7529,Baño de lava,6.0,129,318,Sobrevive
7750,1413,Cámara de hielo,2.0,244,280,Transferida
7751,4772,Cámara de hielo,5.0,777,76,Transferida
7752,139,Loop de reuniones,10.0,649,337,Sobrevive
