id_tormento,id_alma,tipo_tormento,nivel_intensidad,duracion_horas,responsable_demonio,resultado_final
7680,6639,Loop de reuniones,2,401,163,Transferida
7681,1273,Loop de reuniones,1,52,24,Transferida
7682,3523,Cámara de hielo,4,398,275,Reincidente
7683,5595,Loop de reuniones,9,634,480,Reincidente
7684,7458,Grito eterno,1,726,322,Reincidente
7685,8571,Laberinto sin salida,4,124,173,Transferida
7686,9075,Laberinto sin salida,6,730,467,Transferida
7687,8396,Loop de reuniones,8,159,212,Sobrevive
7688,5069,Loop de reuniones,4,869,406,Reincidente
7689,3975,Cámara de hielo,5,47,463,En proceso
7690,4903,Loop de reuniones,1,824,181,Transferida
7691,6443,Baño de lava,6,992,372,Desintegrada
7692,72,Baño de lava,6,475,311,Desintegrada
7693,2425,Grito eterno,10,737,115,Reincidente
7694,406,Cámara de hielo,7,974,158,Reincidente
7695,29,Baño de lava,8,871,111,Transferida
7696,6023,Loop de reuniones,5,380,394,Reincidente
7697,2398,Baño de lava,6,305,19,Desintegrada
7698,8546,Baño de lava,9,251,415,Sobrevive
7699,9725,Baño de lava,10,772,330,Sobrevive
7700,2966,Grito eterno,2,913,411,Transferida
7701,2605,Baño de lava,4,720,29,Transferida
7702,2317,Baño de lava,6,907,236,Transferida
7703,4314,Loop de reuniones,9,259,314,Sobrevive
7704,8690,Grito eterno,1,331,137,Reincidente
7705,7724,Baño de lava,9,763,451,Sobrevive
7706,4624,Grito eterno,9,985,318,Sobrevive
7707,3693,Cámara de hielo,7,327,278,Sobrevive
7708,2829,Laberinto sin salida,6,752,351,Sobrevive
7709,7580,Cámara de hielo,1,575,274,Reincidente
7710,7259,Laberinto sin salida,2,779,415,Transferida
7711,1453,Baño de lava,6,228,236,Reincidente
7712,1220,Laberinto sin salida,6,343,264,Reincidente
7713,855,Grito eterno,8,904,43,Desintegrada
7714,4019,Laberinto sin salida,1,718,158,Reincidente
7715,5395,Laberinto sin salida,10,662,218,Sobrevive
7716,9182,Laberinto sin salida,3,814,142,Desintegrada
7717,5498,Grito eterno,1,877,283,Sobrevive
7718,6988,Cámara de hielo,8,907,61,Reincidente
7719,9226,Baño de lava,4,273,250,Reincidente
7720,4213,Cámara de hielo,5,265,337,Sobrevive
7721,4001,Cámara de hielo,5,443,479,Sobrevive
7722,3501,Cámara de hielo,4,655,443,Desintegrada
7723,8776,Laberinto sin salida,1,656,183,Reincidente
7724,867,Baño de lava,8,128,485,Sobrevive
7725,5977,Laberinto sin salida,3,51,3,Desintegrada
7726,5805,Grito eterno,4,748,230,Transferida
7727,367,Laberinto sin salida,1,635,13,Sobrevive
7728,9393,Baño de lava,10,83,31,Transferida
7729,2212,Baño de lava,5,549,218,Transferida
7730,6854,Grito eterno,5,935,130,Desintegrada
7731,2412,Baño de lava,2,231,85,Transferida
7732,7879,Laberinto sin salida,4,416,188,Sobrevive
7733,7148,Cámara de hielo,2,514,329,Sobrevive
7734,1746,Grito eterno,1,598,409,Reincidente
7735,24,Baño de lava,5,655,276,Transferida
7736,6508,Cámara de hielo,4,817,345,Desintegrada
7737,3347,Laberinto sin salida,1,293,113,Desintegrada
7738,3599,Grito eterno,8,571,420,Transferida
7739,679,Grito eterno,5,335,206,Sobrevive
7740,1657,Loop de reuniones,7,549,361,Reincidente
7741,4867,Cámara de hielo,8,346,264,Sobrevive
7742,971,Cámara de hielo,9,99,107,Reincidente
7743,7614,Loop de reuniones,6,435,113,Sobrevive
7744,8878,Laberinto sin salida,9,906,91,Sobrevive
7745,9425,Laberinto sin salida,10,564,464,Sobrevive
7746,1677,Cámara de hielo,1,627,221,Desintegrada
7747,1920,Baño de lava,3,567,242,Sobrevive
7748,5701,Baño de lava,7,147,190,Desintegrada
7749,7529,Baño de lava,6,129,318,Sobrevive
7750,1413,Cámara de hielo,2,244,280,Transferida
7751,4772,Cámara de hielo,5,777,76,Transferida
7752,139,Loop de reuniones,10,649,337,Sobrevive
7753,4583,Grito eterno,7,911,130,Transferida
7754,6664,Loop de reuniones,3,796,384,Reincidente
7755,3588,Baño de lava,5,356,264,Transferida
7756,4391,Cámara de hielo,6,468,299,Sobrevive
7757,3817,Grito eterno,8,49,43,Reincidente
7758,9919,Laberinto sin salida,5,597,159,Sobrevive
7759,5291,Cámara de hielo,7,467,276,Reincidente
7760,6757,Baño de lava,1,838,331,Desintegrada
7761,4497,Cámara de hielo,2,917,50,Transferida
7762,88,Baño de lava,1,822,441,Reincidente
7763,592,Grito eterno,7,610,356,Desintegrada
7764,9423,Laberinto sin salida,2,629,362,Desintegrada
7765,7448,Loop de reuniones,2,172,483,Transferida
7766,4639,Cámara de hielo,7,615,448,Sobrevive
7767,5467,Cámara de hielo,9,139,309,Sobrevive
7768,5214,Loop de reuniones,4,841,230,Sobrevive
7769,5594,Loop de reuniones,2,584,236,Sobrevive
7770,8323,Baño de lava,10,677,29,Sobrevive
7771,5349,Grito eterno,2,878,331,Sobrevive
7772,5548,Loop de reuniones,7,69,224,Transferida
7773,5694,Loop de reuniones,3,946,79,Reincidente
7774,5915,Baño de lava,2,541,277,Desintegrada
7775,8798,Cámara de hielo,3,2,181,Sobrevive
7776,1889,Baño de lava,3,188,453,Desintegrada
7777,7494,Laberinto sin salida,8,210,422,Transferida
7778,820,Cámara de hielo,9,886,111,Desintegrada
7779,387,Loop de reuniones,10,724,414,Transferida
7780,171,Cámara de hielo,7,174,457,Reincidente
7781,100,Baño de lava,5,116,209,Desintegrada
7782,7987,Laberinto sin salida,6,678,347,Sobrevive
7783,9412,Laberinto sin salida,10,710,295,Reincidente
7784,2309,Loop de reuniones,6,768,4,Desintegrada
7785,7756,Loop de reuniones,7,598,394,Reincidente
7786,4467,Grito eterno,7,778,80,Reincidente
7787,5289,Baño de lava,6,560,234,Reincidente
7788,6331,Grito eterno,3,714,79,Sobrevive
7789,7676,Laberinto sin salida,10,127,338,Reincidente
7790,8982,Laberinto sin salida,8,11,4,Sobrevive
7791,8240,Cámara de hielo,10,885,363,Reincidente
7792,1042,Loop de reuniones,10,957,277,Reincidente
7793,8932,Cámara de hielo,10,564,230,Reincidente
7794,2864,Cámara de hielo,4,283,168,Reincidente
7795,5608,Cámara de hielo,1,188,142,Sobrevive
7796,1694,Cámara de hielo,3,288,388,Desintegrada
7797,9648,Cámara de hielo,1,352,114,Transferida
7798,3421,Grito eterno,8,420,361,Desintegrada
7799,6738,Loop de reuniones,3,752,118,Transferida
7800,2077,Laberinto sin salida,7,985,337,Transferida
7801,8480,Laberinto sin salida,9,613,43,Transferida
7802,6309,Baño de lava,7,818,40,Reincidente
7803,5217,Cámara de hielo,7,820,9,Transferida
7804,6063,Laberinto sin salida,8,106,232,Transferida
7805,7856,Cámara de hielo,4,490,79,Transferida
7806,6671,Baño de lava,8,362,131,Transferida
7807,4469,Grito eterno,8,764,323,Sobrevive
7808,4089,Loop de reuniones,7,339,4,Desintegrada
7809,2123,Cámara de hielo,4,341,441,Transferida
7810,9047,Cámara de hielo,10,382,421,Reincidente
7811,7344,Laberinto sin salida,8,323,29,Reincidente
7812,7951,Grito eterno,7,866,3,Desintegrada
7813,8318,Grito eterno,2,311,427,Desintegrada
7814,7290,Cámara de hielo,6,513,295,Desintegrada
7815,3159,Baño de lava,6,243,451,Sobrevive
7816,5617,Baño de lava,9,99,159,Sobrevive
7817,3104,Loop de reuniones,7,610,219,Sobrevive
7818,8602,Loop de reuniones,3,797,361,Transferida
7819,6149,Laberinto sin salida,9,180,112,Transferida
7820,8656,Loop de reuniones,8,148,454,Transferida
7821,1937,Grito eterno,3,912,480,Reincidente
7822,5636,Grito eterno,6,571,107,Reincidente
7823,7110,Laberinto sin salida,10,544,142,Desintegrada
7824,1230,Laberinto sin salida,2,660,264,Reincidente
7826,4598,Laberinto sin salida,1,334,234,Reincidente
7827,6185,Cámara de hielo,5,670,50,Desintegrada
7828,6287,Cámara de hielo,7,954,224,Reincidente
7829,6740,Loop de reuniones,6,515,315,Sobrevive
7830,3007,Loop de reuniones,6,789,318,Reincidente
7831,7489,Baño de lava,8,982,314,Desintegrada
7832,5003,Cámara de hielo,6,692,163,Sobrevive
7833,17,Laberinto sin salida,2,871,287,Transferida
7834,1624,Baño de lava,5,747,315,Transferida
7835,7107,Baño de lava,3,606,363,Transferida
7836,4580,Laberinto sin salida,4,984,227,En proceso
7837,1800,Grito eterno,10,959,117,Sobrevive
7838,7642,Cámara de hielo,3,190,496,Sobrevive
7839,8073,Loop de reuniones,3,639,287,Reincidente
7840,5187,Grito eterno,2,709,495,Reincidente
7841,733,Laberinto sin salida,5,937,99,Desintegrada
7842,4001,Grito eterno,1,335,120,Sobrevive
7843,8644,Baño de lava,5,795,220,Transferida
7844,4190,Cámara de hielo,5,754,420,Transferida
7845,900,Loop de reuniones,5,199,296,Reincidente
7846,9542,Grito eterno,7,581,303,Reincidente
7847,6433,Baño de lava,7,188,357,Sobrevive
7848,8509,Baño de lava,3,983,219,Transferida
7849,3501,Loop de reuniones,10,56,1,Desintegrada
7850,9798,Baño de lava,1,502,147,Desintegrada
7851,5631,Grito eterno,5,203,406,Desintegrada
7852,935,Grito eterno,9,260,68,Reincidente
7853,5421,Loop de reuniones,6,973,115,Transferida
7854,9239,Cámara de hielo,10,510,274,Reincidente
7855,7458,Laberinto sin salida,1,489,410,Transferida
7856,8278,Loop de reuniones,1,921,453,Desintegrada
7857,5511,Baño de lava,4,423,230,Transferida
7858,5123,Baño de lava,7,59,315,Desintegrada
7859,4787,Grito eterno,5,736,198,Reincidente
7860,2761,Cámara de hielo,6,944,372,Desintegrada
7861,7709,Loop de reuniones,6,618,234,Desintegrada
7862,7160,Baño de lava,4,471,42,Desintegrada
7863,1171,Grito eterno,3,839,345,Reincidente
7864,6067,Grito eterno,7,581,337,Sobrevive
7865,9764,Loop de reuniones,6,261,450,Transferida
7866,7686,Grito eterno,4,254,468,Reincidente
7867,6113,Loop de reuniones,1,227,74,Desintegrada
7868,3984,Loop de reuniones,8,839,230,Reincidente
7869,7770,Grito eterno,4,650,187,Reincidente
7870,1988,Loop de reuniones,8,6,15,Reincidente
7872,5899,Loop de reuniones,7,565,271,Sobrevive
7873,7072,Laberinto sin salida,2,257,278,Desintegrada
7874,9608,Grito eterno,6,957,245,Reincidente
7875,2239,Grito eterno,5,758,279,Reincidente
7876,7676,Loop de reuniones,3,495,227,Transferida
7877,3963,Baño de lava,4,614,180,Sobrevive
7878,103,Grito eterno,2,917,432,Desintegrada
7879,6427,Loop de reuniones,6,403,345,Reincidente
7880,10,Cámara de hielo,5,456,211,Reincidente
7881,9381,Loop de reuniones,5,168,356,Desintegrada
7882,6651,Baño de lava,9,769,78,Sobrevive
7883,407,Baño de lava,3,540,388,Desintegrada
7884,366,Cámara de hielo,6,889,224,Transferida
7885,6336,Cámara de hielo,9,298,50,Sobrevive
7886,7536,Loop de reuniones,1,759,270,Sobrevive
7887,6517,Grito eterno,7,786,356,Transferida
7888,7496,Baño de lava,4,691,286,Sobrevive
7889,5124,Cámara de hielo,6,340,189,Reincidente
7890,7295,Baño de lava,7,218,93,Sobrevive
7891,1832,Cámara de hielo,9,338,422,Transferida
7892,7146,Baño de lava,9,874,468,Transferida
7893,2389,Grito eterno,1,31,338,Sobrevive
7894,1203,Cámara de hielo,8,671,445,Reincidente
7895,5265,Cámara de hielo,3,143,286,Desintegrada
7896,1314,Laberinto sin salida,6,253,68,Transferida
7897,6559,Baño de lava,3,436,120,Reincidente
7898,1481,Baño de lava,9,50,229,Sobrevive
7899,7448,Loop de reuniones,5,409,224,Sobrevive
7900,659,Grito eterno,8,841,316,Transferida
7901,5331,Baño de lava,5,791,495,Reincidente
7902,9531,Cámara de hielo,3,965,113,Desintegrada
7903,2161,Laberinto sin salida,8,588,1,Sobrevive
7904,2461,Laberinto sin salida,8,368,121,Desintegrada
7905,9193,Loop de reuniones,8,242,147,Desintegrada
7906,8276,Laberinto sin salida,7,339,159,Reincidente
7907,323,Loop de reuniones,5,853,351,Reincidente
7908,6038,Grito eterno,4,352,423,Sobrevive
7909,774,Baño de lava,8,107,307,Transferida
7910,8020,Grito eterno,3,630,98,Transferida
7911,6171,Baño de lava,7,594,440,Transferida
7912,2994,Laberinto sin salida,6,473,495,Transferida
7913,969,Cámara de hielo,7,595,93,Desintegrada
7914,2696,Baño de lava,1,509,384,Transferida
7915,8698,Laberinto sin salida,5,944,406,Desintegrada
7916,6372,Loop de reuniones,1,58,206,Transferida
7917,4871,Loop de reuniones,3,647,114,Reincidente
7918,3990,Baño de lava,4,971,496,Sobrevive
7919,5332,Baño de lava,3,653,231,Transferida
7920,8844,Grito eterno,8,815,309,Transferida
7921,1491,Cámara de hielo,3,876,91,Transferida
7922,5219,Cámara de hielo,10,804,317,Transferida
7923,4547,Baño de lava,4,97,284,Transferida
7924,3346,Baño de lava,10,915,386,Transferida
7925,4955,Laberinto sin salida,7,913,4,Reincidente
7926,8558,Loop de reuniones,1,232,113,Desintegrada
7927,6345,Cámara de hielo,8,880,220,Desintegrada
7928,2372,Grito eterno,8,137,288,Sobrevive
7929,2251,Laberinto sin salida,10,661,474,Reincidente
7930,6238,Loop de reuniones,2,495,93,Desintegrada
7931,2346,Cámara de hielo,6,339,495,Transferida
7932,9730,Laberinto sin salida,6,935,439,Transferida
7933,9437,Cámara de hielo,6,116,281,Transferida
7934,8037,Cámara de hielo,5,935,430,Desintegrada
7935,9435,Baño de lava,4,837,224,Reincidente
7936,7648,Grito eterno,8,669,280,Reincidente
7937,7697,Loop de reuniones,7,382,223,Sobrevive
7938,9029,Baño de lava,8,22,386,Reincidente
7939,5459,Cámara de hielo,5,955,93,Reincidente
7940,9770,Loop de reuniones,7,563,382,Reincidente
7941,6593,Baño de lava,5,734,157,Transferida
7942,9156,Loop de reuniones,5,645,241,Desintegrada
7943,36,Loop de reuniones,4,394,142,Desintegrada
7944,9396,Laberinto sin salida,9,746,299,Desintegrada
7945,2200,Grito eterno,3,678,209,Sobrevive
7946,3742,Cámara de hielo,10,618,275,Desintegrada
7947,1737,Grito eterno,8,836,130,Reincidente
7948,1640,Loop de reuniones,7,990,181,Transferida
7949,3315,Cámara de hielo,5,584,409,Sobrevive
7950,3274,Baño de lava,5,600,188,Desintegrada
7951,5973,Cámara de hielo,7,753,283,Sobrevive
7952,8462,Grito eterno,9,347,129,Transferida
7953,730,Baño de lava,9,262,120,Sobrevive
7954,2789,Grito eterno,6,504,491,Desintegrada
7955,5111,Laberinto sin salida,4,711,480,Reincidente
7956,6340,Baño de lava,2,641,118,Desintegrada
7957,1105,Baño de lava,9,930,276,Reincidente
7958,4402,Baño de lava,9,627,242,Transferida
7959,1112,Cámara de hielo,2,788,463,Sobrevive
7960,6973,Laberinto sin salida,6,38,102,Desintegrada
7961,3389,Baño de lava,6,616,3,Desintegrada
7962,4680,Grito eterno,1,123,13,Reincidente
7963,6724,Baño de lava,9,653,410,Transferida
7964,2724,Loop de reuniones,6,647,347,Transferida
7965,6224,Grito eterno,2,685,454,Desintegrada
7966,7065,Loop de reuniones,9,29,315,Transferida
7967,9616,Loop de reuniones,4,87,217,Reincidente
7968,7790,Grito eterno,2,171,251,Reincidente
7969,1531,Laberinto sin salida,10,9,224,Sobrevive
7970,7283,Loop de reuniones,4,655,321,Reincidente
7971,6060,Grito eterno,10,107,475,Desintegrada
7972,998,Grito eterno,2,989,187,En proceso
7973,9445,Baño de lava,2,336,231,Transferida
7975,4371,Cámara de hielo,5,913,468,Sobrevive
7976,6353,Baño de lava,5,862,230,Desintegrada
7977,956,Laberinto sin salida,8,363,41,Transferida
7978,4014,Cámara de hielo,7,760,386,Desintegrada
7979,9031,Grito eterno,7,483,231,Sobrevive
7980,3878,Loop de reuniones,8,628,160,Desintegrada
7981,5473,Loop de reuniones,2,879,432,Reincidente
7982,2978,Baño de lava,6,906,485,Desintegrada
7983,2308,Laberinto sin salida,2,719,496,Transferida
7984,529,Baño de lava,9,889,479,Sobrevive
7985,8034,Grito eterno,10,419,495,Reincidente
7986,8171,Laberinto sin salida,3,787,198,Desintegrada
7987,7270,Cámara de hielo,9,87,327,Desintegrada
7988,815,Grito eterno,4,850,217,Desintegrada
7989,2046,Cámara de hielo,7,831,105,Sobrevive
7990,7387,Loop de reuniones,1,384,15,Sobrevive
7991,2159,Grito eterno,5,899,80,Sobrevive
7992,5827,Loop de reuniones,4,444,219,Reincidente
7993,548,Laberinto sin salida,5,392,105,Sobrevive
7994,4786,Cámara de hielo,1,210,190,Transferida
7995,3321,Baño de lava,6,644,481,Reincidente
7996,1673,Grito eterno,4,721,287,Transferida
7997,1768,Loop de reuniones,4,454,58,En proceso
7998,2258,Grito eterno,2,428,343,Sobrevive
7999,1417,Grito eterno,5,903,316,Transferida
8000,5615,Baño de lava,4,355,24,Sobrevive
8001,1243,Grito eterno,5,940,102,Sobrevive
8002,2555,Cámara de hielo,4,795,332,Sobrevive
8003,9286,Loop de reuniones,7,728,136,Reincidente
8004,753,Cámara de hielo,9,354,175,Sobrevive
8005,4465,Loop de reuniones,8,317,76,Sobrevive
8006,6042,Baño de lava,10,201,129,Sobrevive
8007,8794,Laberinto sin salida,8,416,457,Sobrevive
8008,7258,Cámara de hielo,3,646,4,Transferida
8009,1640,Laberinto sin salida,10,368,453,Desintegrada
8010,1509,Cámara de hielo,6,112,92,Sobrevive
8011,964,Cámara de hielo,9,733,115,En proceso
8012,1830,Grito eterno,5,327,309,Reincidente
8013,8179,Cámara de hielo,10,402,479,Transferida
8014,4016,Cámara de hielo,7,448,129,Sobrevive
8015,9037,Baño de lava,9,918,232,Transferida
8016,5946,Baño de lava,6,37,186,Transferida
8017,9459,Cámara de hielo,8,150,136,Reincidente
8018,182,Baño de lava,2,269,72,Reincidente
8019,3538,Loop de reuniones,10,468,250,Desintegrada
8020,1594,Cámara de hielo,7,104,121,Sobrevive
8021,9809,Laberinto sin salida,3,200,323,Sobrevive
8022,6627,Grito eterno,7,897,421,Transferida
8023,6273,Grito eterno,1,241,183,Desintegrada
8024,176,Laberinto sin salida,6,462,99,Sobrevive
8025,7384,Laberinto sin salida,10,394,483,Sobrevive
8026,3199,Baño de lava,4,22,311,Desintegrada
8027,5024,Cámara de hielo,9,479,271,Desintegrada
8028,5756,Baño de lava,6,866,338,Transferida
8029,3280,Laberinto sin salida,4,711,295,Sobrevive
8030,3038,Cámara de hielo,3,375,137,Reincidente
8031,5760,Loop de reuniones,2,236,451,Desintegrada
8032,4038,Baño de lava,3,860,481,Transferida
8033,6544,Laberinto sin salida,10,742,242,Desintegrada
8034,3181,Grito eterno,2,194,372,Transferida
8035,6479,Cámara de hielo,3,580,5,Transferida
8036,9287,Cámara de hielo,8,419,198,Reincidente
8037,4981,Loop de reuniones,8,894,130,Reincidente
8038,8429,Baño de lava,10,83,411,Transferida
8039,6388,Baño de lava,4,107,181,Desintegrada
8040,9979,Laberinto sin salida,2,346,362,Transferida
8041,8667,Cámara de hielo,1,693,4,Transferida
8042,2590,Grito eterno,5,936,245,Sobrevive
8043,1975,Grito eterno,5,140,86,Desintegrada
8044,7735,Grito eterno,10,750,136,Transferida
8045,2396,Baño de lava,8,507,454,Transferida
8046,8492,Baño de lava,10,616,124,Reincidente
8047,8780,Loop de reuniones,5,275,81,Sobrevive
8048,3043,Baño de lava,8,743,209,Transferida
8049,1363,Loop de reuniones,7,968,470,Sobrevive
8050,1027,Loop de reuniones,1,922,296,Reincidente
8051,6272,Cámara de hielo,4,957,478,Desintegrada
8052,7976,Loop de reuniones,3,765,45,Sobrevive
8053,8189,Grito eterno,3,637,440,Desintegrada
8054,9328,Loop de reuniones,7,312,263,Sobrevive
8055,4636,Cámara de hielo,8,334,321,Desintegrada
8056,9534,Loop de reuniones,1,935,313,Sobrevive
8057,3134,Cámara de hielo,3,790,72,Desintegrada
8058,2350,Laberinto sin salida,3,6,251,Reincidente
8059,1794,Laberinto sin salida,4,153,311,Reincidente
8060,878,Grito eterno,2,613,413,Reincidente
8061,2587,Grito eterno,5,365,50,Reincidente
8062,8047,Cámara de hielo,10,455,5,Transferida
8063,7649,Loop de reuniones,2,473,114,Transferida
8064,667,Laberinto sin salida,10,609,198,Sobrevive
8065,1119,Grito eterno,2,204,230,Sobrevive
8066,2411,Baño de lava,5,614,189,Transferida
8067,7892,Baño de lava,8,9,74,Sobrevive
8068,7878,Grito eterno,10,618,130,Desintegrada
8069,5255,Grito eterno,10,787,85,Sobrevive
8070,8224,Grito eterno,4,255,231,Sobrevive
8071,3987,Loop de reuniones,3,905,494,Reincidente
8072,9584,Laberinto sin salida,9,441,479,Desintegrada
8073,2177,Cámara de hielo,10,546,354,Reincidente
8074,3371,Loop de reuniones,3,848,488,Desintegrada
8075,6267,Laberinto sin salida,10,170,147,Transferida
8076,4883,Grito eterno,5,720,483,Sobrevive
8077,2809,Laberinto sin salida,9,208,79,Sobrevive
8078,1684,Laberinto sin salida,2,863,439,Desintegrada
8079,4185,Grito eterno,3,786,422,Sobrevive
8080,3394,Laberinto sin salida,9,97,54,Transferida
8081,3267,Grito eterno,3,476,338,Reincidente
8082,7770,Laberinto sin salida,9,331,117,En proceso
8083,2176,Laberinto sin salida,10,793,430,Desintegrada
8084,654,Laberinto sin salida,1,735,218,Desintegrada
8085,2101,Loop de reuniones,5,543,363,Transferida
8086,5109,Baño de lava,5,525,114,Transferida
8087,2367,Grito eterno,2,629,71,Reincidente
8088,2235,Laberinto sin salida,8,412,184,Desintegrada
8089,7775,Baño de lava,5,549,166,Sobrevive
8090,128,Grito eterno,3,971,5,Transferida
8091,5279,Cámara de hielo,8,799,303,Reincidente
8092,3205,Cámara de hielo,8,22,430,En proceso
8093,707,Laberinto sin salida,3,273,313,Transferida
8094,7474,Baño de lava,4,698,78,Sobrevive
8095,4512,Grito eterno,5,129,422,En proceso
8096,3819,Laberinto sin salida,1,978,189,Desintegrada
8097,6692,Baño de lava,4,203,475,Sobrevive
8098,2237,Cámara de hielo,10,698,186,Sobrevive
8099,5736,Baño de lava,5,441,240,Reincidente
8100,8197,Cámara de hielo,4,631,42,Transferida
8101,2940,Baño de lava,1,647,363,Reincidente
8102,7864,Grito eterno,1,263,422,Transferida
8103,3575,Loop de reuniones,4,934,314,Transferida
8104,9822,Grito eterno,9,786,303,Desintegrada
8105,1490,Loop de reuniones,4,157,218,Reincidente
8106,8460,Loop de reuniones,10,177,214,Transferida
8107,9608,Laberinto sin salida,8,997,147,Reincidente
8108,7873,Cámara de hielo,10,271,71,Transferida
8109,4202,Cámara de hielo,2,272,151,Sobrevive
8110,4230,Loop de reuniones,2,877,192,Desintegrada
8111,2449,Baño de lava,6,20,314,Sobrevive
8112,8264,Grito eterno,2,812,454,Sobrevive
8113,6715,Laberinto sin salida,7,916,386,Reincidente
8114,1776,Cámara de hielo,7,12,173,Sobrevive
8115,6832,Cámara de hielo,3,732,440,Transferida
8116,7379,Cámara de hielo,6,868,271,Desintegrada
8117,4395,Loop de reuniones,5,995,321,Reincidente
8118,2771,Loop de reuniones,1,195,356,Desintegrada
8119,9716,Laberinto sin salida,4,573,24,Transferida
8120,8160,Baño de lava,10,16,275,Sobrevive
8121,7676,Baño de lava,4,166,80,Reincidente
8122,943,Laberinto sin salida,5,734,5,Reincidente
8123,7241,Grito eterno,5,566,189,Desintegrada
8124,6052,Baño de lava,7,417,281,Transferida
8125,1272,Laberinto sin salida,8,480,102,Transferida
8126,2822,Baño de lava,7,680,356,Transferida
8127,9424,Loop de reuniones,6,503,440,Transferida
8128,2707,Grito eterno,4,519,368,Reincidente
8129,7097,Laberinto sin salida,1,797,29,Desintegrada
8130,9260,Grito eterno,5,718,234,Desintegrada
8131,2406,Grito eterno,6,480,276,Reincidente
8132,4086,Laberinto sin salida,8,446,234,Sobrevive
8133,7756,Baño de lava,4,721,89,En proceso
8134,8615,Baño de lava,4,721,163,Reincidente
8135,5829,Cámara de hielo,4,280,159,Reincidente
8136,8767,Loop de reuniones,2,812,283,Sobrevive
8137,2732,Baño de lava,6,597,478,Sobrevive
8138,1744,Baño de lava,10,962,81,Transferida
8139,1785,Cámara de hielo,10,540,354,Reincidente
8140,1418,Baño de lava,3,725,443,Desintegrada
8141,1878,Loop de reuniones,2,378,288,Desintegrada
8142,5774,Baño de lava,3,14,214,Transferida
8143,118,Cámara de hielo,2,340,121,Reincidente
8144,3485,Laberinto sin salida,8,134,338,Sobrevive
8145,7151,Baño de lava,1,526,430,Desintegrada
8146,7659,Cámara de hielo,5,700,44,Desintegrada
8147,4278,Cámara de hielo,4,212,470,Desintegrada
8148,8435,Laberinto sin salida,3,575,410,Reincidente
8149,2367,Loop de reuniones,10,817,130,Transferida
8150,3021,Grito eterno,6,46,31,Desintegrada
8151,9874,Grito eterno,10,871,89,Desintegrada
8152,647,Laberinto sin salida,1,552,111,Reincidente
8154,4352,Laberinto sin salida,2,478,136,Desintegrada
8155,1518,Grito eterno,3,54,288,Sobrevive
8156,7019,Baño de lava,5,513,91,Reincidente
8157,1993,Baño de lava,5,684,415,Transferida
8158,3256,Laberinto sin salida,5,417,450,Transferida
8159,4185,Laberinto sin salida,8,700,335,Desintegrada
8160,8958,Laberinto sin salida,5,913,357,Transferida
8161,7445,Loop de reuniones,4,886,217,Desintegrada
8162,8633,Cámara de hielo,6,309,166,Reincidente
8163,1462,Loop de reuniones,3,226,338,Desintegrada
8164,827,Loop de reuniones,3,701,460,Desintegrada
8165,6456,Baño de lava,2,556,163,Sobrevive
8166,2376,Loop de reuniones,4,732,494,Transferida
8167,6578,Baño de lava,9,445,115,Transferida
8168,9640,Laberinto sin salida,1,389,227,Sobrevive
8169,8445,Baño de lava,7,654,427,Transferida
8170,1941,Grito eterno,5,269,440,Transferida
8171,9513,Loop de reuniones,3,807,309,Transferida
8172,5081,Laberinto sin salida,8,147,354,Transferida
8173,7905,Baño de lava,5,562,217,Transferida
8174,6770,Laberinto sin salida,8,814,360,Sobrevive
8175,3402,Laberinto sin salida,1,888,44,Sobrevive
8176,1883,Loop de reuniones,7,422,463,Sobrevive
8177,6590,Grito eterno,10,218,331,Reincidente
8178,3505,Laberinto sin salida,10,131,414,Sobrevive
8179,3135,Loop de reuniones,1,859,384,Transferida
8180,5020,Cámara de hielo,7,776,444,Transferida
8181,7788,Cámara de hielo,2,363,208,Desintegrada
8182,3401,Baño de lava,5,764,348,Sobrevive
8183,8238,Loop de reuniones,8,736,317,Reincidente
8184,2911,Laberinto sin salida,1,637,366,Desintegrada
8185,4491,Loop de reuniones,6,118,66,Desintegrada
8186,7557,Loop de reuniones,3,292,317,Reincidente
8187,4985,Cámara de hielo,7,235,439,Transferida
8188,4055,Laberinto sin salida,10,927,9,Transferida
8189,4473,Loop de reuniones,6,100,443,Reincidente
8190,6329,Loop de reuniones,10,938,130,Reincidente
8191,6225,Laberinto sin salida,8,657,249,Transferida
8192,5620,Laberinto sin salida,9,570,281,Transferida
8193,3032,Baño de lava,8,563,418,Reincidente
8194,8431,Baño de lava,2,799,211,Reincidente
8195,1554,Loop de reuniones,2,964,316,Reincidente
8196,5997,Grito eterno,1,808,99,En proceso
8197,2986,Laberinto sin salida,3,418,312,Transferida
8198,2734,Grito eterno,10,537,347,Sobrevive
8199,9789,Baño de lava,2,930,117,Sobrevive
8200,4103,Grito eterno,9,758,86,Reincidente
8201,2559,Baño de lava,6,589,211,Sobrevive
8202,1803,Loop de reuniones,9,640,186,Sobrevive
8203,2651,Grito eterno,10,322,488,Desintegrada
8204,831,Loop de reuniones,7,706,406,Desintegrada
8205,8596,Laberinto sin salida,5,616,288,Desintegrada
8206,7734,Loop de reuniones,8,805,343,Desintegrada
8207,2049,Loop de reuniones,1,648,331,Transferida
8208,1443,Laberinto sin salida,10,647,454,Reincidente
8209,1147,Laberinto sin salida,3,987,211,Reincidente
8210,7074,Loop de reuniones,2,64,317,Reincidente
